Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Unnamed: 69
Eq. Guinea,GNQ,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3273.70481398634,4260.28489214891,4566.60234694844,5138.03002955993,5811.62357855094,9314.89534125897,22383.0255602888,26616.8275762342,32122.5280011666,35979.6149539685,55132.9145220661,61858.1644982762,66277.2755009524,86021.5467585335,95230.3235569134,97764.994978945,107315.237326541,120201.30153794,115863.231308346,100296.499514384,101604.863872593,104883.842467568,95918.1070574852,92110.673040948,80340.0239602089,70393.780331982,63977.5566393572,57872.2794290707,52954.2941630445,52279.1338167019,50957.6142423705,48848.1976463783,45250.2704002788,44380.0700650895,
Greece,GRC,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75022.8011720382,73981.2723049966,73287.6482758229,72894.4217271268,73565.4909697813,73206.6454238843,75606.8612351838,77607.0751364718,79474.5872601028,81757.5624905691,85677.8489497405,88312.2014362977,91760.9967476496,95881.9417245416,95676.6386879378,99525.4703988672,102267.807871358,101121.598619461,97953.3507641896,95319.8058500397,92857.2278966765,93763.3974035961,96669.2958230259,97329.1412009683,95437.6735019442,94014.6281645207,93242.6073349121,93072.9758937248,92661.4517378883,84377.6707609109,90794.826027279,91830.8083599215,92532.5187819209,93759.6629146562,
Grenada,GRD,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23093.3089848368,23475.8735110539,23661.2215069258,23888.8813385022,24330.8870168265,24353.9020607527,24660.4700639885,25092.355488009,25264.1082150766,25453.5652985485,25393.4785726082,25614.4022042384,25530.1044655268,25586.8777523084,25851.4601113899,26591.1988451915,27597.3385965422,27876.8194748919,27483.5244307591,27732.8893721523,27515.8688556869,25831.9092705332,28213.8410669139,28327.9159936013,28712.1940713443,28684.7632269737,28645.8034188422,29064.2018468626,30181.0414298436,30359.5703262151,31280.7128732614,30913.1036061977,31037.1046657365,31411.9959645105,
Guam,GUM,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16354.916171569,17390.0257520271,18539.6043740956,20142.5968708194,21230.0987055087,23012.5342707749,24572.2896645335,24339.8847446167,25250.4354961948,25121.1491486615,25852.3954869653,26342.2007071285,25970.3918798349,26162.6202165353,25460.4997222547,26503.3751487895,28294.0551393555,28701.6673977554,29698.3560236669,30922.4837875424,32506.6634555221,34171.1528792714,35320.2921048942,35847.7136212042,36042.5840506543,37320.070029558,38605.7684665375,38831.1367037558,42536.5830659755,63555.020936026,74637.1640175181,118842.054863281,159143.840321243,222574.966646447,
High income,HIC,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77300.0431240631,77506.3177725345,78191.9024083319,79618.6024731158,80887.6421579983,82355.3886300456,84456.3208939147,85995.2835758805,87599.1755371455,90090.29302048,91258.1672851897,92468.508237279,94313.9691758203,96780.4590503476,98396.3642918527,100263.308612373,101803.670493746,102050.89072123,100380.473335519,103280.438810529,104822.494716059,105381.039572425,106245.244350762,107081.804889237,108052.662885367,108459.317893611,109821.333234656,111127.80145248,112165.897493741,110757.009476311,115558.608862036,116057.034311499,116483.223670899,119252.112454583,
Hong Kong,HKG,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67118.7289066755,71638.7088083436,74893.6240310081,77379.0518017905,78409.8420614756,77813.0279163525,80560.7779161055,76768.4140136649,79207.1241795958,83159.4186731665,82356.087363383,84532.7092079882,88089.8950294227,93355.6035827312,98033.5106006861,102678.713795748,106931.647192508,108476.290432672,107165.563012046,114094.291635304,116156.193797935,115636.210581006,117371.289429957,119930.304657435,121395.849669208,123445.227345083,126739.1348346,128537.264291859,126827.883477295,124435.167134138,133018.795978632,129856.691806149,129522.35324795,133530.060674574,
Honduras,HND,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12281.0341118776,12381.5543757714,12729.2829836939,12361.0027557715,12675.7246292368,12637.4231112441,12624.7504007323,12738.3574644901,12242.3072021765,13004.9330133687,13047.0556336294,13207.9788246234,13655.8923834863,14266.121944854,14606.5334895947,15309.476167719,15919.5316709537,15893.0222595678,14738.2911090051,14677.0848786639,15376.4878689691,15769.259712682,14959.6551427375,14850.2849423673,14846.1792969156,15268.9256531317,15128.780369451,14770.9272134912,15266.638008848,15395.5382303015,15870.1122762364,15878.8682863521,17396.1428764138,17668.2241148542,
Heavily indebted poor countries (HIPC),HPC,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5730.33075906611,5517.69301723033,5390.62607488182,5225.4280450821,5310.76238184824,5436.83395558804,5591.62136591638,5637.53112674811,5663.64598548384,5723.27302029524,5762.22849618649,5828.30277514337,5893.91740042902,6048.39640590982,6208.04332596795,6396.25369301263,6575.05127963057,6771.90655764651,6848.08872000919,7111.98366513307,7199.63581953767,7261.69343287982,7432.58003630689,7699.20269262096,7886.16405841137,8032.38838895154,8238.93379570439,8331.45132536475,8470.09562112018,8444.85124718348,8426.3450064744,8499.65232561088,8442.25299173514,8606.15703009355,
Croatia,HRV,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45857.3448288285,41609.817800933,38230.1884794962,40102.6441474985,43214.1614945506,46567.464176362,50032.3112548736,52515.7660228909,53922.5920843209,58039.0017830971,62352.5380462755,65750.9268339792,68263.541184261,69148.418876597,71366.3991618408,74366.7511569189,75838.1328721576,75788.2931461763,71200.8190487573,72985.2844600089,75899.2645412418,77087.5893157028,79405.2001415852,77221.0770577857,78216.7515502299,81112.9307018761,82857.0396438233,84464.5098448001,86289.1402421827,80504.4608851725,89926.0152600058,94904.5813702137,97623.384216867,100340.516969571,
Haiti,HTI,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11015.0641388062,10279.1552980902,9588.31420223469,8344.21590700541,8984.17161414829,9196.16234592796,9269.47769204691,9346.68489113933,9455.72253280663,9516.24492335134,9362.95540919784,9339.23317584562,9521.25262679777,9273.33505356303,9419.39300873683,9446.57803115726,9704.74005450653,9607.40764791716,9789.40999437419,9012.12270201584,9202.04916706708,9017.2656800862,9147.04996822773,9223.9985079005,9163.24681824218,9159.9090474138,9211.79051871121,9193.58474923548,8909.63687270068,8699.14819770781,8337.02973516574,8017.11070422785,7743.76542689374,7349.98763700832,
Hungary,HUN,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49798.1248767353,48926.7160402071,49709.9303434781,50346.9204970695,50648.2171726169,50578.5635051799,51450.6873848549,53359.1923840851,53716.4165078762,55545.9088990098,56811.4033926102,59119.7211412018,61363.0363716409,64163.626386654,67703.5369288577,70441.9398163817,70693.2322097193,71896.5967213892,69453.7186194166,70557.6228889769,71553.2860424479,70017.6309078859,70231.9853432181,69705.3661482156,70304.7624558244,69687.6533873095,71433.8776219849,74573.8384088617,78002.8261008734,75472.3418594483,80107.0772044942,82377.05197653,81296.9380017972,82209.5767786944,
IBRD only,IBD,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14343.135724861,14079.4146288638,14196.8422086114,14258.1959259755,14557.2017447768,15030.4950675659,15483.3725675317,15540.8620629141,15868.0339626665,16512.7027966665,16883.9432414677,17407.8410420805,18153.3060751971,19167.4501633902,20148.0779937683,21456.6139195064,22957.8409760962,24000.8973995848,24350.9642232829,25881.1024034082,27103.7134137828,28209.6719676126,29347.9696959506,30379.4583252358,31359.6664183525,32535.0402145879,33914.2326871873,35221.3864469682,36202.7844995316,36440.6248383158,37881.4113820603,38579.775057796,39702.7584422284,40959.7922886434,
IDA & IBRD total,IBT,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13158.6902659345,12923.2473259239,12986.0622905581,12997.1322063305,13243.5608963432,13639.7445107129,14005.2090111619,14045.3468834562,14302.0924368721,14813.1286461416,15114.1507968923,15555.1141931411,16176.0148114977,17040.5730785284,17873.1760967258,18962.0977880678,20202.2263913979,21054.053233815,21336.4631470395,22573.5516717749,23553.4726210039,24432.6570557307,25333.1340499987,26199.4013283055,26984.3784469865,27891.9527374766,28973.5930591845,30000.4736741561,30760.7892600711,30756.3312567362,31905.1655022739,32358.0682992916,33247.069484401,34280.4395896939,
IDA total,IDA,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7454.9276414393,7418.5070007364,7307.80908155044,7177.82519489247,7252.68923025541,7390.22792345649,7449.08198897567,7497.37166551362,7512.63033298517,7598.18632332557,7695.19710936834,7886.01238242258,8079.09056346615,8400.61580312615,8713.56759029524,9032.03348174401,9350.99677220803,9609.87595820891,9852.60081021088,10175.6697467107,10417.9342963435,10584.9599931463,10837.6095219391,11227.2616194607,11500.7645371261,11703.4965389629,11976.6646726953,12269.6687214954,12509.1154403161,12328.7391386642,12482.5799158241,12587.7995688836,12619.7320952748,12818.0450042427,
IDA blend,IDB,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10535.9506714508,10540.0901119862,10264.1544511694,10088.0969115581,10102.9288187859,10229.5426640477,10108.177611185,10109.3118868781,10014.9319247745,10047.8599517451,10129.2980384351,10411.1388812408,10568.2963083673,11018.873745384,11391.7913118303,11744.6148950845,12009.9026039407,12153.052487285,12475.0920060264,12798.9271650169,12996.7999293204,13343.2390212579,13689.0838791681,14133.888460328,14370.1833975253,14418.531396428,14670.5669060565,15062.4781506322,15203.6027146915,14785.7018000059,15067.2077277804,15180.8276731392,15028.7457742399,15222.130054252,
Indonesia,IDN,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12329.328367347,12744.1885696456,13379.1961111223,14013.3389678388,14827.4878731667,15640.6849869155,16093.8517604167,13654.6518186482,13532.0739695312,13753.383889271,14109.4896187141,14805.778453663,15311.7258542114,15910.66312492,16978.3860201802,17589.8907113081,17939.3788308348,18504.4882656508,18928.1391156703,19533.7825833436,20220.2222998771,20802.9309394067,21814.2018470594,22556.4650151726,23462.1211069661,24358.5988130577,24981.5489612606,25734.2242950276,26238.3714956805,25884.2787740597,27058.7104753107,27580.8021477977,28576.9190305024,29635.8648116111,
IDA only,IDX,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5761.53302872317,5697.99164684537,5682.98783537469,5578.24095019696,5691.24413040763,5824.24171964248,5969.29445952814,6045.11844112562,6113.37237539279,6242.53448277448,6340.63200132046,6476.12011267411,6683.57701084514,6926.97010184872,7206.37466448171,7504.57147085538,7843.70711539792,8159.57513998342,8348.62255916839,8666.97063387599,8935.70041869082,9003.56510670557,9190.82747049914,9536.26074194166,9826.29135886298,10113.9138929889,10421.0870741598,10676.4449882684,10976.1688081492,10915.7864601959,10985.0629793099,11083.6874372454,11175.3473382702,11330.590149891,
Isle of Man,IMN,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6608.72608527884,6795.99069286364,6941.30363091516,7210.8063953754,7521.54851162585,7839.5502188958,7913.84990433669,8151.26956873799,8602.21661265569,8665.7216062691,8888.2081153908,9040.52062572788,9544.47877562853,10084.8902429029,10660.2390844663,11449.4276405504,12257.6868580882,12585.8286747754,13505.9663546047,14570.157020316,15187.230498863,15882.7731010813,16610.7309784039,17536.0186729322,18628.1536115665,19841.1373414888,20864.6090237753,21900.2064375179,22172.7128404082,21151.7892780893,22095.2991355999,22624.4930763063,23700.6332530689,24467.6247053527,
Not classified,INX,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79463.2953186961,81209.5775688625,82098.1378170137,83999.5437299932,87540.8337934349,90462.2405697849,97850.8775982358,100411.705557256,106331.615843089,111461.260031132,114096.66052065,119074.18032758,121012.070354672,126526.852018899,127711.552703946,129499.242251103,132164.005638875,127605.819046273,132084.064541385,140428.473182888,145547.882942087,145558.889346476,144309.239640262,153663.986923431,185083.528100804,180487.09677223,192576.813097934,200674.796564648,204444.993133589,221359.971681328,244689.389616445,250811.814506448,228799.756095905,227160.896406255,
"Iran, Islamic Rep.",IRN,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42527.3007412178,43102.7802551884,42702.8550119556,42058.6910346965,42114.4147576872,43571.6213781827,42747.9146818414,42093.8022204201,41425.5382004769,42125.9475724614,41473.4833851549,43413.991423278,44661.1299810481,43639.3519334292,43527.0838767433,44822.5115768635,47734.8758676831,49259.6546835203,48854.3423902297,52725.7930253022,54829.0713764618,50522.0427245809,48923.4325097829,51122.2423923338,48844.2249216634,51873.6979632983,51132.8048334371,49405.535704872,46956.545078343,50566.2272515483,52528.2530863573,53930.1980684913,55920.4850676094,57253.664434913,
Iraq,IRQ,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17765.792109418,22855.5166933187,28326.6511445236,27951.5388750482,27635.2630841704,29691.0688383408,34839.7030663383,45425.2555554145,51595.3063831335,58267.6640978708,57505.827255128,51244.4661070348,31538.5433726128,46770.5521027853,45942.987163882,47924.9857464176,49163.2915357885,51961.5783206623,51671.7614807336,53111.8423927601,55133.7247798166,59966.7100695846,60812.9432455928,59391.8244475178,59075.2392902909,65120.4726845237,65649.7372063603,65983.5827401072,68496.6741877403,62368.8327132738,61825.4249898299,61866.6677510837,60229.9195240975,57758.0385207048,
Iceland,ISL,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74336.5558441003,71712.493880669,73015.1337927941,74643.1223457448,71506.6910835634,74128.1819295377,78488.2266654456,80887.0757960781,80818.7965638036,81658.6663891433,83740.8138694407,85420.0954732228,86709.0139666622,93433.7541025395,96327.1394093664,98149.3610772083,102236.56415849,104040.956237501,102323.814254158,100176.163538381,101671.447333775,100801.322758345,102700.515137783,101125.856745412,102236.389459406,104652.452255652,106539.616467571,109551.991475136,110073.907591088,105587.261161481,109745.834622922,111964.741213723,113674.470978804,110336.117270708,
Israel,ISR,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72566.479463625,75111.1154993537,72980.6033898224,72788.1835812727,73826.626949018,76380.6440509411,78541.0488606759,81321.8711931164,81574.7871867988,85093.5006609491,83819.4974196077,83958.0963694797,83744.1545970393,84911.1263006894,84785.8484728266,86703.4119155377,88440.0403729899,88012.0725692953,88729.6285320891,90462.78641594,92797.3053895107,89877.1523915161,91483.2445213306,92108.3581978741,91850.9774756877,93527.5508532705,95341.8607691515,97067.5055727255,99127.4133695106,98141.9812756764,106291.242591409,106857.282046322,104869.015459889,103514.868287596,
Italy,ITA,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113549.935719459,116924.617528551,118028.437141828,123263.841556152,128417.199705904,129167.047375735,131541.181004924,133217.63946026,134044.734688578,137760.013534422,138281.531746285,136760.136332236,134507.141386962,131557.776852993,133079.562274572,133599.823357692,134494.832108608,132053.366724573,127384.927121217,130403.809608192,131113.625450201,127403.878180522,127703.119582524,127704.332531807,127989.523015079,127855.903439134,128328.067500085,127692.755010598,127950.904011297,119091.668540678,130053.456175498,132513.138774295,130459.8106805,130122.237782132,
Jamaica,JAM,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21187.6766396921,21484.5351590357,23329.7663581026,23536.089749783,23938.7818315845,23833.8445957346,23425.3515765947,22753.6049798156,22892.924249817,22936.3626966148,23081.6576400053,23337.7165183848,23975.0000934999,23981.8900960272,23944.9446460074,24386.6816826918,24473.7350617276,24035.8429219115,23620.8038815243,23651.3492289066,23682.2954044739,23396.8588166977,23033.3563055033,22483.1980627941,21377.7103277801,21600.020104133,21078.3838616811,20912.8504104068,20356.8906329136,19061.37128763,19231.6839687998,19300.1931975416,19685.6592576688,19504.6499365631,
Jordan,JOR,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40381.9764665789,42615.1957732297,41435.9623616534,39578.5490619266,39054.9290046999,38005.1073582541,38245.8513841747,38544.5479736298,38935.346181276,39672.5246025989,41863.019436947,43913.5355489997,45272.5743900808,47194.7141299962,48972.5434652868,49605.36552725,46983.1230660473,48962.5274236315,49310.7639297037,49514.3160073886,50114.3493101857,51171.3509422023,51134.6691793108,48648.2386851344,44899.7218377455,43115.8771486902,43034.3427515957,43863.2632456359,42641.9637944668,41630.0367346313,43813.741053983,43116.0382598726,43148.2515014266,43549.1417136472,
Japan,JPN,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70473.4579400424,70251.7666469464,69777.4152187582,70467.273655584,72260.6717603363,74185.1509627112,74274.1791767179,73854.3423213555,74297.9325530085,76595.1701717364,77336.5420071513,78318.8391742534,79729.8910828422,81366.4613154456,82494.0234798151,83263.9190256313,84101.7683466273,83402.4918841693,79864.6079136099,83467.6524010132,83543.0726000156,84905.3270249865,85997.7218498617,85560.7708873395,86597.7821013644,86240.9099959869,86700.1536098057,85516.8962465425,84299.252416948,81349.2692847553,83541.4465066509,83816.257416506,84722.5218987574,84535.0324929323,
Kazakhstan,KAZ,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30993.2305559318,29221.7013755653,26555.7174023347,25013.5051779793,24167.5849946997,25229.1971898081,26120.004793079,26041.3820080321,26889.4204207976,28953.4929442412,31669.9666935887,33978.7652206255,36580.1716450148,39724.5347615399,42833.8669916612,46578.3399065119,49705.110350345,50233.3754400047,50109.9649965921,52538.6570458711,55413.6128473372,57290.9172012091,59959.5073720257,61732.8195330567,61833.2506666809,61975.7430297088,63803.7661648536,65645.2800659307,67763.5044078915,66763.2931741495,68776.4897140796,69672.4488587035,72521.8320117918,75506.2026550735,
Kenya,KEN,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11309.8220141518,10847.104770339,10526.4806275327,10439.099563861,10529.9941249568,10611.4301133337,10330.7775298764,10335.3606939734,10224.804143758,9893.57769810827,9859.97335625892,9528.16114668592,9430.96361029383,9535.74883663136,9719.75207804972,9976.96539206787,10294.7017641562,9983.77230051288,9976.15871430245,10427.3332068541,10600.2392851696,10730.4116262434,10794.938795866,10981.8646109225,11169.0208589185,11274.6646119327,11781.3676926947,12557.9606579795,13354.5434747423,13164.5801447047,13686.6818425967,13996.7185781666,14364.2444311978,14613.2709662306,
Kyrgyzstan,KGZ,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12766.7023355844,10712.4353002678,8943.54258699561,7003.34310779462,6492.28670531293,6853.98067720924,7434.31354400166,7411.7546820976,7520.88845022772,7811.29550532054,8116.94555678481,7960.56307156505,8415.18767333577,8887.46322592044,8701.56211800701,8841.34753701089,9523.09435326465,10238.812708089,10371.3312624348,10161.2583008606,10762.7454642723,11016.4503597803,12357.2998059316,12834.5951676389,13029.9726140746,13435.5734506801,14175.9311182824,14236.5945259296,14689.9194212595,13361.3563612285,13745.6483711604,14587.2409788975,15542.4644592047,16463.0584734365,
Cambodia,KHM,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6183.90158308244,6332.93124939261,6240.04189253547,3822.22648669406,3908.66653635677,3822.24590702422,3650.72314993932,3611.70028566547,3941.20727060586,4190.72197536388,4353.42260882624,4482.39894642646,4793.44787694287,5079.44682665373,5573.96528168684,5988.7000108916,6403.25805062994,6845.83077597525,6655.46290198629,6614.05591770532,6867.96824936631,7453.96931745855,8162.175074777,8679.51453828343,9205.66598106533,9550.7102137309,10144.0531843275,10801.3665392893,11405.9072860549,10831.47929878,11356.7801844852,11632.4382470322,12003.7499213385,12521.3537510934,
Kiribati,KIR,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34601.6853462723,35977.0233227675,37956.4098794905,40149.1054918051,42828.7021635383,45256.3024108371,47273.9032123774,47737.8360823261,52288.4944749494,54522.1639448822,56030.0438903804,58901.5840687817,60868.6559435553,62785.0919179089,65275.5197127177,67834.9192648023,70889.398634819,72506.3804282862,73212.3883662412,77120.9942741378,78127.262584006,78494.5906251353,79710.7620911718,80170.1682311874,81570.5028927419,83276.3746464624,84949.1802395757,87104.5866470007,88038.609693137,88176.3195369814,91079.9807913063,90674.3597065543,90534.4937878278,,
Kuwait,KWT,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69594.3460644704,105435.048352068,135299.762054425,141774.888617225,144019.84635541,139936.622811594,138399.548279134,138214.233260081,130491.503931959,131160.33787852,125793.932293071,124212.205548437,139467.74835057,147509.632258606,154719.550478284,156675.992911166,156580.418803204,151301.125038984,131971.363823549,121215.243785063,122518.748117095,120436.399140855,115092.155922811,110294.599320038,104439.47778872,102106.764715283,92905.8725189469,91074.9956450132,90433.4896503174,93854.6146975051,93128.4531021064,87501.69643371,80966.4822482876,76900.7463335098,
Latin America & Caribbean (excluding high income),LAC,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33826.3190184882,33683.0887923991,34108.8586467047,35152.4758792479,34887.2344880808,35803.6119448835,36333.6536384172,36592.0118518551,36213.3840774815,36828.2267378616,35925.930085543,35352.1203214125,35276.2111304404,35963.2038741733,36357.7600230254,37212.3907084188,38431.2031233633,39055.1742477653,37700.1867791285,39602.2590876563,40730.5506249182,40804.0884012477,41440.8540703815,41482.7746099887,41156.9913380767,40954.7406320348,41197.486786374,41067.1912054792,40562.5826289695,40972.9381292672,41158.9498755765,40691.5350818408,40848.6663191623,41256.7517547458,
Lao PDR,LAO,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5916.71027095052,6096.61092380011,6296.16736413676,6642.11305966376,6941.46662361806,7241.80619235485,7572.81441488856,7714.48786161981,8113.15939079447,8404.59770078621,8687.99574000892,8995.79643515043,9323.57007361355,9693.31018378128,10127.3896981317,10678.5976339536,11129.4467402679,11643.8658459879,12167.9117036257,12865.0046577708,13626.6839725214,14451.7674382955,15345.934653236,16242.8180835586,17151.143031703,18081.2960070743,19048.7525051794,19379.9121263496,19581.6572912494,19054.4583120077,18667.0089475133,18166.6589931202,18493.2008415076,18893.6854047284,
Lebanon,LBN,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29993.0285336573,34265.1599658216,37216.2523790191,39417.2301193499,41006.2475150162,44662.2140686236,43920.4933082426,44305.3145817196,42854.8901881343,42176.6074758093,42663.5641757805,43047.8273971919,43355.2805224574,45092.128168242,45584.8096150407,45543.2265216995,48835.8564168298,50740.1787700477,53522.0397274433,56629.0686655026,56076.3135468045,55606.0680863571,52273.9087617333,48094.7415835651,47306.6477780458,49356.0004133992,51278.0215030962,51949.6561226816,50086.979540284,44268.4905165187,40045.2631235984,38899.2329576722,38139.7872430811,,
Liberia,LBR,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4323.61172200858,2644.95966380329,1699.12899986935,1328.07947356994,1256.85410923785,1365.92731428742,2599.07297159907,3052.04473930728,3511.39137413531,4349.08518511145,4345.25194035328,4391.30415078349,3050.96983267493,3094.62934624274,3117.58782676711,3179.3644825431,3316.07010637741,3411.2184099385,3479.50961436058,3586.04094660914,3707.2287769158,3846.23991249402,4091.8336929077,4036.07395472652,3967.53631875203,3840.43359201435,3851.279779614,3810.66268238253,3632.1359747657,3501.93046315359,3552.53337996128,3560.59422168663,3613.20266342806,3676.20730593709,
