Country,Year,Coffee type,Population,Domestic_Consumption,Import_Consumption,Total_Consumption,Consumption_Per_Capita_kg,Consumption_Per_Capita_g
Kenya,2001,Arabica,31619170.0,3000000.0,,3000000.0,0.0948791508442505,94.8791508442505
Kenya,2002,Arabica,32629808.0,3000000.0,,3000000.0,0.091940473569443,91.940473569443
Kenya,2003,Arabica,33652223.0,3000000.0,,3000000.0,0.08914715678664081,89.1471567866408
Kenya,2004,Arabica,34713455.0,3000000.0,,3000000.0,0.08642182116415667,86.42182116415667
Kenya,2005,Arabica,35796484.0,3000000.0,,3000000.0,0.0838071135701484,83.8071135701484
Kenya,2006,Arabica,36904008.0,3000000.0,,3000000.0,0.08129198324474675,81.29198324474675
Kenya,2007,Arabica,38036349.0,3000000.0,,3000000.0,0.07887192327528596,78.87192327528595
Kenya,2008,Arabica,39206351.0,3000000.0,,3000000.0,0.07651821512285088,76.51821512285088
Kenya,2009,Arabica,40408891.0,3000000.0,,3000000.0,0.07424108719044034,74.24108719044034
Kenya,2010,Arabica,41598567.0,3000000.0,,3000000.0,0.0721178688679348,72.11786886793479
Kenya,2011,Arabica,42758461.0,3000000.0,,3000000.0,0.07016155235334592,70.16155235334593
Kenya,2012,Arabica,43888303.0,3000000.0,,3000000.0,0.0683553428803114,68.35534288031141
Kenya,2013,Arabica,44986791.0,3300000.0,,3300000.0,0.07335486543149966,73.35486543149966
Kenya,2014,Arabica,46051440.0,3300000.0,,3300000.0,0.07165899698250479,71.65899698250479
Kenya,2015,Arabica,47088526.0,3600000.0,,3600000.0,0.07645174537848137,76.45174537848138
Kenya,2016,Arabica,48139687.0,3600000.0,,3600000.0,0.07478237239058078,74.78237239058078
Kenya,2017,Arabica,49197766.0,3900000.0,,3900000.0,0.07927189214241964,79.27189214241965
Kenya,2018,Arabica,50207107.0,4200000.0,,4200000.0,0.08365349551010776,83.65349551010776
Kenya,2019,Arabica,51202827.0,4290000.0,,4290000.0,0.08378443635543795,83.78443635543795
Lao PDR,2002,Robusta,,9480000.0,,9480000.0,,
Lao PDR,2003,Robusta,,6180000.0,,6180000.0,,
Lao PDR,2004,Robusta,,8100000.0,,8100000.0,,
Lao PDR,2005,Robusta,,8400000.0,,8400000.0,,
Lao PDR,2006,Robusta,,8400000.0,,8400000.0,,
Lao PDR,2007,Robusta,,8400000.0,,8400000.0,,
Lao PDR,2008,Robusta,,9000000.0,,9000000.0,,
Lao PDR,2009,Robusta,,9000000.0,,9000000.0,,
Lao PDR,2010,Robusta,,9000000.0,,9000000.0,,
Lao PDR,2011,Robusta,,9000000.0,,9000000.0,,
Lao PDR,2012,Robusta,,9000000.0,,9000000.0,,
Lao PDR,2013,Robusta,,9000000.0,,9000000.0,,
Lao PDR,2014,Robusta,,9000000.0,,9000000.0,,
Lao PDR,2015,Robusta,,9000000.0,,9000000.0,,
Lao PDR,2016,Robusta,,9000000.0,,9000000.0,,
Lao PDR,2017,Robusta,,9300000.0,,9300000.0,,
Lao PDR,2018,Robusta,,9300000.0,,9300000.0,,
Lao PDR,2019,Robusta,,9420000.0,,9420000.0,,
Latvia,1992,,2614338.0,,1140000.0,1140000.0,0.43605685263343913,436.0568526334391
Latvia,1993,,2563290.0,,2460000.0,2460000.0,0.9597041302388727,959.7041302388727
Latvia,1994,,2520742.0,,360000.0,360000.0,0.1428150917467952,142.8150917467952
Latvia,1995,,2485056.0,,840000.0,840000.0,0.3380205516495403,338.0205516495403
Latvia,1996,,2457222.0,,3000000.0,3000000.0,1.2208909085137607,1220.8909085137607
Latvia,1997,,2432851.0,,7200000.0,7200000.0,2.9594907374105524,2959.4907374105524
Latvia,1998,,2410019.0,,8040000.0,8040000.0,3.3360732840695446,3336.0732840695446
Latvia,1999,,2390482.0,,9960000.0,9960000.0,4.166523738727169,4166.523738727169
Latvia,2000,,2367550.0,,9720000.0,9720000.0,4.105509915313299,4105.509915313299
Latvia,2001,,2337170.0,,9000000.0,9000000.0,3.850811023588357,3850.811023588357
Latvia,2002,,2310173.0,,8700000.0,8700000.0,3.7659517274247425,3765.9517274247423
Latvia,2003,,2287955.0,,9540000.0,9540000.0,4.169662427801246,4169.662427801246
Latvia,2004,,2263122.0,,9300000.0,9300000.0,4.109367502061311,4109.367502061312
Latvia,2005,,2238799.0,,8640000.0,8640000.0,3.859212015013407,3859.212015013407
Latvia,2006,,2218357.0,,10860000.0,10860000.0,4.8955150140396695,4895.515014039669
Latvia,2007,,2200325.0,,7860000.0,7860000.0,3.5721995614284254,3572.1995614284256
Latvia,2008,,2177322.0,,6900000.0,6900000.0,3.1690305797672553,3169.0305797672554
Latvia,2009,,2141669.0,,5280000.0,5280000.0,2.4653669638025297,2465.36696380253
Latvia,2010,,2097555.0,,5940000.0,5940000.0,2.8318685326487265,2831.8685326487266
Latvia,2011,,2059709.0,,6060000.0,6060000.0,2.9421631890718545,2942.1631890718545
Latvia,2012,,2034319.0,,6060000.0,6060000.0,2.9788838427011695,2978.8838427011697
Latvia,2013,,2012647.0,,5700000.0,5700000.0,2.8320912708487875,2832.0912708487876
Latvia,2014,,1993782.0,,6600000.0,6600000.0,3.3102916968856175,3310.2916968856175
Latvia,2015,,1977527.0,,6360000.0,6360000.0,3.216138136167041,3216.138136167041
Latvia,2016,,1959537.0,,6660000.0,6660000.0,3.398762054505733,3398.762054505733
Latvia,2017,,1942248.0,,7080000.0,7080000.0,3.6452605434527414,3645.2605434527413
Latvia,2018,,1927174.0,,5880000.0,5880000.0,3.0510996931257894,3051.0996931257896
Latvia,2019,,1913822.0,,6840000.0,6840000.0,3.574000089872517,3574.000089872517
Liberia,1990,Robusta,2223667.0,180000.0,,180000.0,0.08094737206605125,80.94737206605126
Liberia,1991,Robusta,1956518.0,180000.0,,180000.0,0.09200017582255823,92.00017582255823
Liberia,1992,Robusta,2072461.0,180000.0,,180000.0,0.08685326285995248,86.85326285995248
Liberia,1993,Robusta,2155126.0,300000.0,,300000.0,0.13920299787576226,139.20299787576226
Liberia,1994,Robusta,2149928.0,300000.0,,300000.0,0.1395395566735258,139.5395566735258
Liberia,1995,Robusta,2169162.0,300000.0,,300000.0,0.13830225681622674,138.30225681622673
Liberia,1996,Robusta,2232289.0,300000.0,,300000.0,0.13439120113927902,134.39120113927902
Liberia,1997,Robusta,2412989.0,300000.0,,300000.0,0.12432713120532253,124.32713120532253
Liberia,1998,Robusta,2670124.0,300000.0,,300000.0,0.11235433260777403,112.35433260777403
Liberia,1999,Robusta,2821684.0,300000.0,,300000.0,0.10631948864578741,106.31948864578742
Liberia,2000,Robusta,2928117.0,300000.0,,300000.0,0.10245492239551904,102.45492239551903
Liberia,2001,Robusta,3015338.0,300000.0,,300000.0,0.09949133397317315,99.49133397317316
Liberia,2002,Robusta,3094782.0,300000.0,,300000.0,0.09693736101605864,96.93736101605865
Liberia,2003,Robusta,3119532.0,300000.0,,300000.0,0.09616827139455533,96.16827139455533
Liberia,2004,Robusta,3156892.0,300000.0,,300000.0,0.09503017524831385,95.03017524831385
Liberia,2005,Robusta,3301015.0,300000.0,,300000.0,0.09088113807419838,90.88113807419839
Liberia,2006,Robusta,3490787.0,300000.0,,300000.0,0.08594050567966478,85.94050567966478
Liberia,2007,Robusta,3669050.0,300000.0,,300000.0,0.08176503454572709,81.76503454572709
Liberia,2008,Robusta,3821003.0,300000.0,,300000.0,0.07851341650346781,78.51341650346781
Liberia,2009,Robusta,3943028.0,300000.0,,300000.0,0.07608365956315806,76.08365956315806
Liberia,2010,Robusta,4058890.0,300000.0,,300000.0,0.07391183303809662,73.91183303809662
Liberia,2011,Robusta,4221178.0,300000.0,,300000.0,0.07107020836363688,71.07020836363688
Liberia,2012,Robusta,4373043.0,300000.0,,300000.0,0.06860211527762247,68.60211527762247
Liberia,2013,Robusta,4470239.0,300000.0,,300000.0,0.06711050572463799,67.11050572463799
Liberia,2014,Robusta,4564293.0,300000.0,,300000.0,0.06572759461322926,65.72759461322926
Liberia,2015,Robusta,4659431.0,300000.0,,300000.0,0.06438554407179761,64.38554407179761
Liberia,2016,Robusta,4755608.0,300000.0,,300000.0,0.0630834164632577,63.0834164632577
Liberia,2017,Robusta,4848925.0,300000.0,,300000.0,0.0618693834200364,61.8693834200364
Liberia,2018,Robusta,4944726.0,300000.0,,300000.0,0.060670702481795756,60.67070248179576
Liberia,2019,Robusta,5043721.0,300000.0,,300000.0,0.05947989589432088,59.479895894320876
Lithuania,1992,,3700114.0,,120000.0,120000.0,0.03243143319367998,32.43143319367998
Lithuania,1993,,3682613.0,,540000.0,540000.0,0.14663501160724735,146.63501160724735
Lithuania,1994,,3657144.0,,2220000.0,2220000.0,0.6070310603027936,607.0310603027937
Lithuania,1995,,3629102.0,,4080000.0,4080000.0,1.1242450611749133,1124.2450611749132
Lithuania,1996,,3601613.0,,3960000.0,3960000.0,1.0995073596191485,1099.5073596191485
Lithuania,1997,,3575137.0,,6480000.0,6480000.0,1.8125179538574325,1812.5179538574325
Lithuania,1998,,3549331.0,,8100000.0,8100000.0,2.282120208005396,2282.120208005396
Lithuania,1999,,3524238.0,,9480000.0,9480000.0,2.6899431877188773,2689.943187718877
Lithuania,2000,,3499536.0,,10380000.0,10380000.0,2.9661075068237617,2966.1075068237615
Lithuania,2001,,3470818.0,,12240000.0,12240000.0,3.5265461917046643,3526.546191704664
Lithuania,2002,,3443067.0,,12480000.0,12480000.0,3.624675325806904,3624.675325806904
Lithuania,2003,,3415213.0,,10380000.0,10380000.0,3.0393419092747656,3039.3419092747654
Lithuania,2004,,3377075.0,,11820000.0,11820000.0,3.5000703271322076,3500.0703271322077
Lithuania,2005,,3322528.0,,11580000.0,11580000.0,3.4852979418081653,3485.2979418081654
Lithuania,2006,,3269909.0,,12780000.0,12780000.0,3.908365645649466,3908.3656456494664
Lithuania,2007,,3231294.0,,13800000.0,13800000.0,4.270734882062728,4270.734882062728
Lithuania,2008,,3198231.0,,12240000.0,12240000.0,3.8271156773854047,3827.1156773854045
Lithuania,2009,,3162916.0,,12600000.0,12600000.0,3.983665705949826,3983.665705949826
Lithuania,2010,,3097282.0,,13380000.0,13380000.0,4.319916623671981,4319.916623671981
Lithuania,2011,,3028115.0,,10800000.0,10800000.0,3.566575245656126,3566.575245656126
Lithuania,2012,,2989139.0,,11580000.0,11580000.0,3.874025262793065,3874.025262793065
Lithuania,2013,,2961250.0,,11820000.0,11820000.0,3.991557619248628,3991.5576192486283
Lithuania,2014,,2937253.0,,13380000.0,13380000.0,4.555276647942823,4555.276647942823
Lithuania,2015,,2911109.0,,12720000.0,12720000.0,4.369468817553723,4369.468817553723
Lithuania,2016,,2877325.0,,14520000.0,14520000.0,5.046353818216573,5046.353818216573
Lithuania,2017,,2842639.0,,14400000.0,14400000.0,5.065715344086956,5065.715344086956
Lithuania,2018,,2819200.0,,15720000.0,15720000.0,5.576049943246311,5576.04994324631
Lithuania,2019,,2811089.0,,15060000.0,15060000.0,5.357354391838892,5357.354391838892
Luxembourg,1999,,430475.0,,3660000.0,3660000.0,8.502235902201058,8502.235902201057
Luxembourg,2000,,436300.0,,8640000.0,8640000.0,19.80288792115517,19802.88792115517
Luxembourg,2001,,441525.0,,7980000.0,7980000.0,18.07372175980975,18073.72175980975
Luxembourg,2002,,446175.0,,10320000.0,10320000.0,23.129937804673055,23129.937804673056
Luxembourg,2003,,451630.0,,11400000.0,11400000.0,25.24190155658393,25241.90155658393
Luxembourg,2004,,458095.0,,13260000.0,13260000.0,28.945960990624215,28945.960990624215
Luxembourg,2005,,465158.0,,13620000.0,13620000.0,29.28037355049252,29280.37355049252
Luxembourg,2006,,472637.0,,13980000.0,13980000.0,29.578725321970136,29578.725321970138
Luxembourg,2007,,479993.0,,15060000.0,15060000.0,31.375457558756064,31375.457558756065
Luxembourg,2008,,488650.0,,14340000.0,14340000.0,29.346157781643303,29346.157781643302
Luxembourg,2009,,497783.0,,13320000.0,13320000.0,26.758647844542704,26758.647844542706
Luxembourg,2010,,506953.0,,13920000.0,13920000.0,27.458166733405267,27458.16673340527
Luxembourg,2011,,518347.0,,12900000.0,12900000.0,24.8868036276857,24886.803627685702
Luxembourg,2012,,530946.0,,12720000.0,12720000.0,23.957238589235065,23957.238589235065
Luxembourg,2013,,543360.0,,14460000.0,14460000.0,26.612190812720847,26612.190812720848
Luxembourg,2014,,556319.0,,15300000.0,15300000.0,27.50220646787185,27502.206467871853
Luxembourg,2015,,569604.0,,13320000.0,13320000.0,23.38466724250532,23384.66724250532
Luxembourg,2016,,582014.0,,13380000.0,13380000.0,22.98913771833667,22989.13771833667
Luxembourg,2017,,596336.0,,12660000.0,12660000.0,21.2296423492796,21229.642349279602
Luxembourg,2018,,607950.0,,15360000.0,15360000.0,25.26523562792993,25265.235627929927
Luxembourg,2019,,620001.0,,13440000.0,13440000.0,21.6773843913155,21677.3843913155
Madagascar,1990,Robusta,12055639.0,21000000.0,,21000000.0,1.7419234268710269,1741.9234268710268
Madagascar,1991,Robusta,12421412.0,18000000.0,,18000000.0,1.449110616409793,1449.110616409793
Madagascar,1992,Robusta,12800870.0,21000000.0,,21000000.0,1.640513496348295,1640.5134963482951
Madagascar,1993,Robusta,13197345.0,21600000.0,,21600000.0,1.6366928348088194,1636.6928348088195
Madagascar,1994,Robusta,13613850.0,9999960.0,,9999960.0,0.7345431307088002,734.5431307088002
Madagascar,1995,Robusta,14051275.0,10020000.0,,10020000.0,0.7131025476335777,713.1025476335777
Madagascar,1996,Robusta,14510711.0,10020000.0,,10020000.0,0.6905243995280452,690.5243995280453
Madagascar,1997,Robusta,14990814.0,10020000.0,,10020000.0,0.6684093338760657,668.4093338760657
Madagascar,1998,Robusta,15489364.0,10020000.0,,10020000.0,0.6468955084275894,646.8955084275893
Madagascar,1999,Robusta,16000506.0,3360000.0,,3360000.0,0.20999335896002289,209.99335896002287
Madagascar,2000,Robusta,16516338.0,5346000.0,,5346000.0,0.32367949844572086,323.67949844572087
Madagascar,2001,Robusta,17032939.0,7680000.0,,7680000.0,0.45089106466006834,450.89106466006837
Madagascar,2002,Robusta,17549913.0,13020000.0,,13020000.0,0.7418840195959946,741.8840195959946
Madagascar,2003,Robusta,18071854.0,19980000.0,,19980000.0,1.1055866210517193,1105.5866210517192
Madagascar,2004,Robusta,18606608.0,28020000.0,,28020000.0,1.505916607691203,1505.916607691203
Madagascar,2005,Robusta,19159707.0,28020000.0,,28020000.0,1.4624440759976132,1462.4440759976133
Madagascar,2006,Robusta,19730909.0,28020000.0,,28020000.0,1.420106899281731,1420.1068992817309
Madagascar,2007,Robusta,20318583.0,28020000.0,,28020000.0,1.379033173720825,1379.033173720825
Madagascar,2008,Robusta,20923840.0,28020000.0,,28020000.0,1.3391423371618212,1339.1423371618212
Madagascar,2009,Robusta,21547280.0,28020000.0,,28020000.0,1.30039615208973,1300.39615208973
Madagascar,2010,Robusta,22183340.0,28020000.0,,28020000.0,1.263110063678418,1263.110063678418
Madagascar,2011,Robusta,22822300.0,27000000.0,,27000000.0,1.1830534170526197,1183.0534170526196
Madagascar,2012,Robusta,23462438.0,25800000.0,,25800000.0,1.0996299702528782,1099.6299702528781
Madagascar,2013,Robusta,24109290.0,24600000.0,,24600000.0,1.0203535649535926,1020.3535649535927
Madagascar,2014,Robusta,24764348.0,23400000.0,,23400000.0,0.9449067667761736,944.9067667761735
Madagascar,2015,Robusta,25426702.0,22200000.0,,22200000.0,0.8730978952756043,873.0978952756043
Madagascar,2016,Robusta,26099952.0,21600000.0,,21600000.0,0.8275877288969726,827.5877288969726
Madagascar,2017,Robusta,26788375.0,21900000.0,,21900000.0,0.8175187931332154,817.5187931332154
Madagascar,2018,Robusta,27494926.0,22500000.0,,22500000.0,0.8183328080242879,818.3328080242878
Madagascar,2019,Robusta,28219554.0,22500000.0,,22500000.0,0.797319475708227,797.3194757082271
Malawi,1990,Arabica,9545852.0,120000.0,,120000.0,0.012570905142883003,12.570905142883003
Malawi,1991,Arabica,9844227.0,120000.0,,120000.0,0.012189885503452937,12.189885503452937
Malawi,1992,Arabica,10135079.0,120000.0,,120000.0,0.011840065578176549,11.84006557817655
Malawi,1993,Arabica,10284024.0,120000.0,,120000.0,0.011668584204004191,11.66858420400419
Malawi,1994,Arabica,10164894.0,120000.0,,120000.0,0.011805337074838164,11.805337074838164
Malawi,1995,Arabica,10150117.0,120000.0,,120000.0,0.011822523819183563,11.822523819183562
Malawi,1996,Arabica,10352228.0,120000.0,,120000.0,0.011591707601494094,11.591707601494093
Malawi,1997,Arabica,10562035.0,120000.0,,120000.0,0.011361446918136514,11.361446918136513
Malawi,1998,Arabica,10792876.0,120000.0,,120000.0,0.011118445166978663,11.118445166978663
Malawi,1999,Arabica,11047804.0,60000.0,,60000.0,0.005430943561272448,5.430943561272448
Malawi,2000,Arabica,11315942.0,60000.0,,60000.0,0.005302254111942249,5.302254111942249
Malawi,2001,Arabica,11593058.0,60000.0,,60000.0,0.005175511068779264,5.175511068779264
Malawi,2002,Arabica,11880440.0,60000.0,,60000.0,0.005050318001690173,5.050318001690173
Malawi,2003,Arabica,12181574.0,60000.0,,60000.0,0.0049254718643091605,4.92547186430916
Malawi,2004,Arabica,12500737.0,60000.0,,60000.0,0.004799717008685168,4.799717008685168
Malawi,2005,Arabica,12840031.0,60000.0,,60000.0,0.004672885914372014,4.672885914372014
Malawi,2006,Arabica,13198701.0,60000.0,,60000.0,0.004545901903528234,4.545901903528234
Malawi,2007,Arabica,13576343.0,60000.0,,60000.0,0.004419452278128211,4.419452278128212
Malawi,2008,Arabica,13976417.0,60000.0,,60000.0,0.004292945752834936,4.292945752834936
Malawi,2009,Arabica,14395788.0,60000.0,,60000.0,0.004167885773255344,4.167885773255344
Malawi,2010,Arabica,14826463.0,60000.0,,60000.0,0.004046818179089646,4.046818179089645
Malawi,2011,Arabica,15265022.0,60000.0,,60000.0,0.003930554440078763,3.9305544400787626
Malawi,2012,Arabica,15709577.0,60000.0,,60000.0,0.0038193262619356334,3.8193262619356334
Malawi,2013,Arabica,16161816.0,60000.0,,60000.0,0.003712454095505109,3.712454095505109
Malawi,2014,Arabica,16621538.0,60000.0,,60000.0,0.0036097742579537465,3.6097742579537466
Malawi,2015,Arabica,17085587.0,60000.0,,60000.0,0.003511731847433746,3.511731847433746
Malawi,2016,Arabica,17557739.0,60000.0,,60000.0,0.0034172964981425,3.4172964981425
Malawi,2017,Arabica,18039715.0,60000.0,,60000.0,0.0033259948951521686,3.3259948951521685
Malawi,2018,Arabica,18528081.0,60000.0,,60000.0,0.0032383278117145537,3.2383278117145538
Malawi,2019,Arabica,19025752.0,60000.0,,60000.0,0.0031536204193137805,3.1536204193137807
Malta,1990,,354170.0,,1200000.0,1200000.0,3.3882034051444223,3388.2034051444225
Malta,1991,,363845.0,,780000.0,780000.0,2.1437700119556404,2143.7700119556403
Malta,1992,,367618.0,,960000.0,960000.0,2.611406405562296,2611.4064055622957
Malta,1993,,371308.0,,1320000.0,1320000.0,3.5550001615909164,3555.0001615909164
Malta,1994,,374797.0,,720000.0,720000.0,1.9210399229449542,1921.0399229449542
Malta,1995,,377419.0,,1260000.0,1260000.0,3.338464677189013,3338.464677189013
Malta,1996,,379905.0,,540000.0,540000.0,1.421407983574841,1421.407983574841
Malta,1997,,382791.0,,540000.0,540000.0,1.410691473937475,1410.691473937475
Malta,1998,,385287.0,,420000.0,420000.0,1.0900964735379082,1090.0964735379082
Malta,1999,,387578.0,,540000.0,540000.0,1.393267935744547,1393.267935744547
Malta,2000,,390087.0,,540000.0,540000.0,1.384306577763422,1384.306577763422
Malta,2001,,393028.0,,540000.0,540000.0,1.3739479121080431,1373.947912108043
Malta,2002,,395969.0,,540000.0,540000.0,1.3637431213049507,1363.7431213049506
Malta,2003,,398582.0,,660000.0,660000.0,1.6558700593604327,1655.8700593604328
Malta,2004,,401268.0,,960000.0,960000.0,2.392416041149556,2392.416041149556
Malta,2005,,403834.0,,960000.0,960000.0,2.377214399976228,2377.214399976228
Malta,2006,,405308.0,,1740000.0,1740000.0,4.2930314723617595,4293.031472361759
Malta,2007,,406724.0,,960000.0,960000.0,2.360322970859846,2360.322970859846
Malta,2008,,409379.0,,1380000.0,1380000.0,3.3709594287933675,3370.9594287933674
Malta,2009,,412477.0,,840000.0,840000.0,2.03647718539458,2036.4771853945797
Malta,2010,,414508.0,,720000.0,720000.0,1.7369990446505255,1736.9990446505255
Malta,2011,,416268.0,,960000.0,960000.0,2.306206578454265,2306.206578454265
Malta,2012,,420028.0,,1260000.0,1260000.0,2.9998000133324445,2999.8000133324445
Malta,2013,,424810.0,,1320000.0,1320000.0,3.107271486076128,3107.271486076128
Malta,2014,,433481.0,,1500000.0,1500000.0,3.460359277569259,3460.359277569259
Malta,2015,,444220.0,,900000.0,900000.0,2.0260231416865517,2026.0231416865518
Malta,2016,,454505.0,,1080000.0,1080000.0,2.3762114828219714,2376.2114828219715
Malta,2017,,467106.0,,960000.0,960000.0,2.0552080255873397,2055.2080255873398
Malta,2018,,483903.0,,1140000.0,1140000.0,2.3558440431243453,2355.8440431243453
Malta,2019,,503912.0,,1380000.0,1380000.0,2.7385734017050596,2738.5734017050595
Mexico,1990,Arabica/Robusta,82820170.0,82440000.0,,82440000.0,0.9954096930735593,995.4096930735593
Mexico,1991,Arabica/Robusta,84430572.0,72000000.0,,72000000.0,0.8527716713798883,852.7716713798883
Mexico,1992,Arabica/Robusta,86044809.0,78000000.0,,78000000.0,0.9065044237590207,906.5044237590207
Mexico,1993,Arabica/Robusta,87653807.0,64200000.0,,64200000.0,0.7324268300177766,732.4268300177766
Mexico,1994,Arabica/Robusta,89259205.0,61200000.0,,61200000.0,0.6856435703186019,685.6435703186019
Mexico,1995,Arabica/Robusta,90862455.0,70740000.0,,70740000.0,0.778539386812738,778.539386812738
Mexico,1996,Arabica/Robusta,92452702.0,74100000.0,,74100000.0,0.8014909072100457,801.4909072100456
Mexico,1997,Arabica/Robusta,94021207.0,72060000.0,,72060000.0,0.7664228347972601,766.4228347972602
Mexico,1998,Arabica/Robusta,95575245.0,66480000.0,,66480000.0,0.6955776048494565,695.5776048494565
Mexico,1999,Arabica/Robusta,97115707.0,69000000.0,,69000000.0,0.7104926909505997,710.4926909505997
Mexico,2000,Arabica/Robusta,98625552.0,78300000.0,,78300000.0,0.7939119063181517,793.9119063181516
Mexico,2001,Arabica/Robusta,100099099.0,90000000.0,,90000000.0,0.8991089919800377,899.1089919800377
Mexico,2002,Arabica/Robusta,101548624.0,90000000.0,,90000000.0,0.8862749336711839,886.2749336711839
Mexico,2003,Arabica/Robusta,102978515.0,90000000.0,,90000000.0,0.8739687108519675,873.9687108519674
Mexico,2004,Arabica/Robusta,104394131.0,90000000.0,,90000000.0,0.8621174307203151,862.1174307203152
Mexico,2005,Arabica/Robusta,105811504.0,103500000.0,,103500000.0,0.9781545114414024,978.1545114414024
Mexico,2006,Arabica/Robusta,107253666.0,120000000.0,,120000000.0,1.1188428747973986,1118.8428747973987
Mexico,2007,Arabica/Robusta,108774360.0,132000000.0,,132000000.0,1.2135212746827468,1213.521274682747
Mexico,2008,Arabica/Robusta,110374288.0,132000000.0,,132000000.0,1.195930704440875,1195.930704440875
Mexico,2009,Arabica/Robusta,111999721.0,132000000.0,,132000000.0,1.1785743644843545,1178.5743644843544
Mexico,2010,Arabica/Robusta,113623895.0,141240000.0,,141240000.0,1.2430483922417903,1243.0483922417902
Mexico,2011,Arabica/Robusta,115243504.0,141240000.0,,141240000.0,1.225578840435119,1225.5788404351192
Mexico,2012,Arabica/Robusta,116818208.0,141240000.0,,141240000.0,1.2090580947791973,1209.0580947791973
Mexico,2013,Arabica/Robusta,118343573.0,139260000.0,,139260000.0,1.1767432440120766,1176.7432440120767
Mexico,2014,Arabica/Robusta,119784261.0,140820000.0,,140820000.0,1.175613547425901,1175.613547425901
Mexico,2015,Arabica/Robusta,121072306.0,139740000.0,,139740000.0,1.1541863256490712,1154.1863256490713
Mexico,2016,Arabica/Robusta,122251351.0,141600000.0,,141600000.0,1.158269408409237,1158.269408409237
Mexico,2017,Arabica/Robusta,123400057.0,144000000.0,,144000000.0,1.166936251901407,1166.936251901407
Mexico,2018,Arabica/Robusta,124573711.0,147000000.0,,147000000.0,1.1800242508630092,1180.0242508630092
Mexico,2019,Arabica/Robusta,125762982.0,145500000.0,,145500000.0,1.1569382157302854,1156.9382157302855
Netherlands,1990,,14951510.0,,142980000.0,142980000.0,9.562913712394266,9562.913712394266
Netherlands,1991,,15069798.0,,149280000.0,149280000.0,9.905905838950197,9905.905838950197
Netherlands,1992,,15184166.0,,195660000.0,195660000.0,12.885791685891737,12885.791685891738
Netherlands,1993,,15290368.0,,163140000.0,163140000.0,10.669461977631931,10669.46197763193
Netherlands,1994,,15382838.0,,127320000.0,127320000.0,8.276756213645362,8276.756213645362
Netherlands,1995,,15459006.0,,137580000.0,137580000.0,8.899666640921156,8899.666640921156
Netherlands,1996,,15530498.0,,150540000.0,150540000.0,9.69318562740229,9693.18562740229
Netherlands,1997,,15610650.0,,142020000.0,142020000.0,9.097635268230343,9097.635268230344
Netherlands,1998,,15707209.0,,117660000.0,117660000.0,7.49082793766862,7490.8279376686205
Netherlands,1999,,15812088.0,,88260000.0,88260000.0,5.581805514869384,5581.805514869384
Netherlands,2000,,15925513.0,,111600000.0,111600000.0,7.007623553476739,7007.623553476738
Netherlands,2001,,16046180.0,,100620000.0,100620000.0,6.270651332591308,6270.651332591308
Netherlands,2002,,16148929.0,,94440000.0,94440000.0,5.848065837678771,5848.065837678771
Netherlands,2003,,16225302.0,,104580000.0,104580000.0,6.44548865716028,6445.48865716028
Netherlands,2004,,16281779.0,,118680000.0,118680000.0,7.289129768927585,7289.129768927584
Netherlands,2005,,16319868.0,,115620000.0,115620000.0,7.084616125571604,7084.616125571604
Netherlands,2006,,16346101.0,,127740000.0,127740000.0,7.814707617431215,7814.707617431215
Netherlands,2007,,16381696.0,,137520000.0,137520000.0,8.394735197137097,8394.735197137097
Netherlands,2008,,16445593.0,,79440000.0,79440000.0,4.830473428352508,4830.473428352508
Netherlands,2009,,16530388.0,,53880000.0,53880000.0,3.2594516232770823,3259.4516232770825
Netherlands,2010,,16615394.0,,80820000.0,80820000.0,4.864163919314823,4864.163919314823
Netherlands,2011,,16693074.0,,54540000.0,54540000.0,3.2672232807450565,3267.2232807450564
Netherlands,2012,,16754962.0,,82920000.0,82920000.0,4.94898168077015,4948.98168077015
Netherlands,2013,,16804432.0,,97500000.0,97500000.0,5.802040794952188,5802.040794952189
Netherlands,2014,,16865008.0,,108000000.0,108000000.0,6.403791803715717,6403.791803715717
Netherlands,2015,,16939923.0,,101760000.0,101760000.0,6.007111130316236,6007.111130316236
Netherlands,2016,,17030314.0,,124740000.0,124740000.0,7.3245860293591765,7324.586029359177
Netherlands,2017,,17131296.0,,117840000.0,117840000.0,6.878638954110652,6878.638954110652
Netherlands,2018,,17231624.0,,128700000.0,128700000.0,7.468825921456967,7468.825921456967
Netherlands,2019,,17344874.0,,121800000.0,121800000.0,7.022247610446752,7022.247610446752
Nicaragua,1990,Arabica,4162559.0,2040000.0,,2040000.0,0.4900831435662534,490.0831435662534
Nicaragua,1991,Arabica,4259637.0,8280000.0,,8280000.0,1.9438276078454573,1943.8276078454574
Nicaragua,1992,Arabica,4357026.0,3936000.0,,3936000.0,0.9033684903418066,903.3684903418066
Nicaragua,1993,Arabica,4453732.0,6534000.0,,6534000.0,1.4670842340760513,1467.0842340760512
Nicaragua,1994,Arabica,4549316.0,5376000.0,,5376000.0,1.1817161085314802,1181.7161085314801
Nicaragua,1995,Arabica,4642931.0,6690000.0,,6690000.0,1.4409001555267567,1440.9001555267566
Nicaragua,1996,Arabica,4729974.0,5722200.0,,5722200.0,1.209774091781477,1209.774091781477
